{'text': '좋아 아 오카 회식은 잘 즐기다 능강', 'start': 16.68, 'duration': 10.16}
{'text': '어 한 뭐 저기 뭐야 최하루 8억', 'start': 1879.24, 'duration': 5.679}
{'text': '막이이 정도 걸린다고 하니까 스스 뭐', 'start': 1882.519, 'duration': 6.64}
{'text': '몇 살까지 키우는데 어', 'start': 1884.919, 'duration': 4.24}
{'text': '근데 이제 그거죠 그니까 만약에', 'start': 1892.84, 'duration': 5.04}
{'text': '그러면은 결혼을 할 거 아니 아내가', 'start': 1895.08, 'duration': 5.319}
{'text': '아내가 8억을 들고 오면 임종할', 'start': 1897.88, 'duration': 5.6}
{'text': '때까지 방송 유튜브 해 적으로나', 'start': 1900.399, 'duration': 4.561}
{'text': '법적으로 크게 하자만 없음 백살까지', 'start': 1903.48, 'duration': 4.559}
{'text': '해도 미방송 볼게 아내가 8억을 들고', 'start': 1904.96, 'duration': 6.12}
{'text': '오면은 이제 어 저는 이제 연화를', 'start': 1908.039, 'duration': 5.6}
{'text': '원하니까 한 세네살 연하라고 치고', 'start': 1911.08, 'duration': 5.16}
{'text': '그냥 원어비 세네살 하라고 치고', 'start': 1913.639, 'duration': 5.04}
{'text': '27살여자 가 8억이 있어야 돼 나랑', 'start': 1916.24, 'duration': 5.399}
{'text': '비슷한 나랑 비슷한 35 전까지 나랑', 'start': 1918.679, 'duration': 6.441}
{'text': '비슷한 수준으로 있어야 되니까', 'start': 1921.639, 'duration': 3.481}
{'text': '응 힘들지 힘들지', 'start': 1932.519, 'duration': 4.52}
{'text': '어 그까 집 있고 차 있는 상태로', 'start': 1937.36, 'duration': 6.64}
{'text': '팔아 집 집 차는 내가 하겠다', 'start': 1940.48, 'duration': 5.6}
{'text': '이거야이거', 'start': 1944.0, 'duration': 4.12}
{'text': '예음', 'start': 1946.08, 'duration': 4.24}
{'text': '근데 이뻐야 돼 이쁘면 근데 갖고', 'start': 1948.12, 'duration': 4.84}
{'text': '있을 확률이 좀', 'start': 1950.32, 'duration': 2.64}
{'text': '[음악]', 'start': 1953.58, 'duration': 3.1}
{'text': '생겨음', 'start': 1958.96, 'duration': 3.0}
{'text': '아 불가능하고 근데 그거는 예', 'start': 1962.24, 'duration': 5.679}
{'text': '그러니까 내가 다 모아 놓자 그까', 'start': 1965.399, 'duration': 5.441}
{'text': '이런 말 있는데', 'start': 1967.919, 'duration': 2.921}
{'text': '예음', 'start': 1976.039, 'duration': 5.561}
{'text': '음 8천 있으면 이뻐 볼 것 같은데', 'start': 1978.44, 'duration': 5.599}
{'text': '전 진짜 막말로 이쁘고 30살까지', 'start': 1981.6, 'duration': 7.559}
{'text': '8억 모으면 받아주나 27 2일이라', 'start': 1984.039, 'duration': 8.36}
{'text': '치짜 그러면은 23살에 졸업하자 스', 'start': 1989.159, 'duration': 8.0}
{'text': '212 23 4학년이 적이니까 24살', 'start': 1992.399, 'duration': 7.16}
{'text': '되면서 23세 졸업하고 24살부터', 'start': 1997.159, 'duration': 5.201}
{'text': '사회생활 한다 치자', 'start': 1999.559, 'duration': 6.0}
{'text': '어 근데 보통 요즘은 1년 정도 휴약', 'start': 2002.36, 'duration': 7.159}
{'text': '한다고 봐 줘 25부터 한다 치자', 'start': 2005.559, 'duration': 7.281}
{'text': '그러면 어 여자분들도 보통은 1년', 'start': 2009.519, 'duration': 6.481}
{'text': '휴학하는 경우 좀 있으니까 25', 'start': 2012.84, 'duration': 7.24}
{'text': '그러면 25 1년 26 2년 27의', 'start': 2016.0, 'duration': 6.2}
{'text': '날를 만약에 만나 예를 들어서 28', 'start': 2020.08, 'duration': 6.319}
{'text': '그래 그러면은 어 3년 4년 4년', 'start': 2022.2, 'duration': 6.599}
{'text': '정도 사회 생활 했다 치자 일 여덟살', 'start': 2026.399, 'duration': 5.961}
{'text': '때 만난다고 치면 그러면 어 보통', 'start': 2028.799, 'duration': 6.72}
{'text': '초봉 한 3천 많이 받으면 3천이나', 'start': 2032.36, 'duration': 6.6}
{'text': '치짜 그다음에', 'start': 2035.519, 'duration': 3.441}
{'text': '그러면은 한 달에 내가 봤을 때 월세', 'start': 2039.44, 'duration': 7.199}
{'text': '포함해서 서울에서 지낸다는 전제하에', 'start': 2043.6, 'duration': 6.559}
{'text': '그 일반적으로 어 서울에서 지낸다는', 'start': 2046.639, 'duration': 6.28}
{'text': '전제하에 월세 한 7 80에 원룸', 'start': 2050.159, 'duration': 5.72}
{'text': '요즘 7 80만 원 하는데 많아요 어', 'start': 2052.919, 'duration': 4.72}
{'text': '7 80에 뭐', 'start': 2055.879, 'duration': 5.96}
{'text': '한 뭐야 생활비 한 50만 원 잡아', 'start': 2057.639, 'duration': 8.24}
{'text': '130만 원이야 에다가', 'start': 2061.839, 'duration': 6.481}
{'text': '어', 'start': 2065.879, 'duration': 5.2}
{'text': '130만 원에가 그러면은 이제 뭐', 'start': 2068.32, 'duration': 4.279}
{'text': '이것저것 조금 뭐 조금 더', 'start': 2071.079, 'duration': 4.32}
{'text': '들어간다고면 150 정도 든다고 쳐', 'start': 2072.599, 'duration': 5.721}
{'text': '한 달에 150 * 12 하면 15', 'start': 2075.399, 'duration': 5.321}
{'text': '12 하면', 'start': 2078.32, 'duration': 4.72}
{'text': '523 하면은', 'start': 2080.72, 'duration': 6.399}
{'text': '잠깐만 150 정도 든다', 'start': 2083.04, 'duration': 4.079}
{'text': '치면은 100 1800', 'start': 2089.599, 'duration': 7.841}
{'text': '1800에 그러면은 3에서 세금 빼면', 'start': 2093.839, 'duration': 6.361}
{'text': '한 2,700 1800', 'start': 2097.44, 'duration': 7.2}
{'text': '빼면 900 900', 'start': 2100.2, 'duration': 7.8}
{'text': '4년 49 36 3,600만 원만', 'start': 2104.64, 'duration': 6.84}
{'text': '모아도 돼 나는', 'start': 2108.0, 'duration': 3.48}
{'text': '진짜 전문대는 안 돼음 그건 뭐', 'start': 2116.0, 'duration': 4.839}
{'text': '상관없고', 'start': 2119.52, 'duration': 5.4}
{'text': '예이 27여 살 짜린데 한 그래', 'start': 2120.839, 'duration': 9.201}
{'text': '오케이 3천 3천만 원 3천만 원', 'start': 2124.92, 'duration': 8.6}
{'text': '만약에 모아도 나는 아 정상 이렇게', 'start': 2130.04, 'duration': 6.4}
{'text': '생각할 것 같아 솔직히', 'start': 2133.52, 'duration': 2.92}
{'text': '말해서 3600은 결혼식 비용도 안', 'start': 2138.359, 'duration': 8.281}
{'text': '된다고요 괜찮아요 얼굴이 3억이면', 'start': 2141.44, 'duration': 5.2}
{'text': '돼음 아 딱 말할게 얼굴 2억에 하는', 'start': 2147.359, 'duration': 6.201}
{'text': '짓 얼굴 2억에 하는 짓 1억이면 난', 'start': 2150.96, 'duration': 5.8}
{'text': '괜찮아 어 아 진짜 돈 돈이야 뭐', 'start': 2153.56, 'duration': 5.32}
{'text': '내가 번다 마인드 나는 난 내가 내가', 'start': 2156.76, 'duration': 4.4}
{'text': '부양한다 마인 드니까', 'start': 2158.88, 'duration': 4.719}
{'text': '어 얼굴이 8인데 동장이 마이너스', 'start': 2161.16, 'duration': 4.56}
{'text': '3천이면 그러니까 이제 빚이 있어', 'start': 2163.599, 'duration': 4.24}
{'text': '버리면 노답이에요 그러니까 3천인데', 'start': 2165.72, 'duration': 4.0}
{'text': '학자금 대출이 예를 들어서 1400이', 'start': 2167.839, 'duration': 3.48}
{'text': '있어', 'start': 2169.72, 'duration': 4.72}
{'text': '그래서 1600을 들고 와 그 괜찮아', 'start': 2171.319, 'duration': 6.52}
{'text': '나 그러면 정상이자 아 그러면 어', 'start': 2174.44, 'duration': 6.8}
{'text': '정상 범주 아아음 근데 막 빚지 막', 'start': 2177.839, 'duration': 5.48}
{'text': '갑자기 24살 때 막 존나 마카론', 'start': 2181.24, 'duration': 3.76}
{'text': '가게 열었다가 막 8천만 원 빚졌어', 'start': 2183.319, 'duration': 3.841}
{'text': '막 [\xa0__\xa0] 청담동에서 했다가 그러면', 'start': 2185.0, 'duration': 4.64}
{'text': '사고지', 'start': 2187.16, 'duration': 2.48}
{'text': '응 그러면 돈은 많이 못 모았는데', 'start': 2193.359, 'duration': 4.72}
{'text': '부모님 노후 걱정 없는 집안이라면음', 'start': 2195.76, 'duration': 4.4}
{'text': '돈은 많이 못 모았는데 부모님 노후', 'start': 2198.079, 'duration': 5.121}
{'text': '걱정이 없는 집안', 'start': 2200.16, 'duration': 7.12}
{'text': '어 글쎄요 저는 근데 솔직히 말하면', 'start': 2203.2, 'duration': 6.28}
{'text': '만약에 좀 냉정하게 가보자 솔직히', 'start': 2207.28, 'duration': 4.52}
{'text': '마음으로 이제 간다 아이 든데 우리가', 'start': 2209.48, 'duration': 3.639}
{'text': '뭐 어차피 내가 지금 뭐 여자친구', 'start': 2211.8, 'duration': 2.799}
{'text': '있는 것도 아니고 그냥 냉정하게', 'start': 2213.119, 'duration': 4.801}
{'text': '얘기하면 진 우리 현실 운 현실만', 'start': 2214.599, 'duration': 5.921}
{'text': '얘기하자면 어 만약에 내가 그렇게', 'start': 2217.92, 'duration': 4.679}
{'text': '차가운 사람이야 난 감성적으로가 근데', 'start': 2220.52, 'duration': 4.839}
{'text': '나는 나는 얼굴이 사억 쳐 줘 나는', 'start': 2222.599, 'duration': 5.081}
{'text': '얼굴이 2억이 오케이 2억 쳐주고', 'start': 2225.359, 'duration': 3.96}
{'text': '이런 말 얘는 2억 들고 오는 거야', 'start': 2227.68, 'duration': 3.6}
{'text': '나한테 아 2억 원어치에 나한테', 'start': 2229.319, 'duration': 4.8}
{'text': '행복감을 줄 수 있어 얼굴로 어', 'start': 2231.28, 'duration': 5.319}
{'text': '외모로만 내 여자친구는 보통 2억이', 'start': 2234.119, 'duration': 5.841}
{'text': '아 약간 그런 느낌인데 다 조건', 'start': 2236.599, 'duration': 6.801}
{'text': '충족했는데 번 다녀왔으면 오안돼 근데', 'start': 2239.96, 'duration': 5.359}
{'text': '아무튼간에 근데 근데 이건 이제 내가', 'start': 2243.4, 'duration': 4.12}
{'text': '감성적인 개념이고 얼 2억으로', 'start': 2245.319, 'duration': 4.881}
{'text': '쳐주는게 불가능하잖아 정말 냉정한', 'start': 2247.52, 'duration': 5.4}
{'text': '현실만 기하고 나라고 얘기하자 만약에', 'start': 2250.2, 'duration': 5.48}
{'text': '내기준 결혼 못해요 저는 저희 집', 'start': 2252.92, 'duration': 5.08}
{'text': '노후 걱정 없고요 아 김재키 님', 'start': 2255.68, 'duration': 4.679}
{'text': '감사합니다 우리 엄마 아빠 내가 용돈', 'start': 2258.0, 'duration': 3.68}
{'text': '다보다 돈', 'start': 2260.359, 'duration': 5.641}
{'text': '많아 어 우리 엄마 어 저 우리', 'start': 2261.68, 'duration': 9.6}
{'text': '아버지 동에서 물주기 때문에 아님', 'start': 2266.0, 'duration': 5.28}
{'text': '감사합니다 우리 마 나보다 돈 많', 'start': 2273.44, 'duration': 5.679}
{'text': '용돈 안 숨 삐져 개열받아', 'start': 2276.56, 'duration': 5.68}
{'text': '아음 욕심쟁이 우후후 어렸을 때 안', 'start': 2279.119, 'duration': 5.681}
{'text': '쉬는 이유를', 'start': 2282.24, 'duration': 2.56}
{'text': '알겠어 그리고 나랑 조금만 말싸움하면', 'start': 2286.24, 'duration': 5.079}
{'text': '이제부터 용돈 주지 말래 나야', 'start': 2289.079, 'duration': 4.52}
{'text': '땡큐인데 막 그걸로 협박해 너이 새끼', 'start': 2291.319, 'duration': 4.52}
{'text': '이제부터 엄마 아빠 용돈 주지 마 막', 'start': 2293.599, 'duration': 5.801}
{'text': '그래 뭐야 아니 나랑 싸웠어 좀', 'start': 2295.839, 'duration': 6.48}
{'text': '언쟁이 있었어 요번에도 저기 뭐야', 'start': 2299.4, 'duration': 4.56}
{'text': '아빠가 병균이 형 차 긁어 가지고 내', 'start': 2302.319, 'duration': 3.081}
{'text': '아빠 너무 뭐라 했다 나도 좀', 'start': 2303.96, 'duration': 3.359}
{'text': '하면서도 아빠 곧 있으면 터질 거', 'start': 2305.4, 'duration': 3.4}
{'text': '같은데 터질 거 같은데 생각하면서도', 'start': 2307.319, 'duration': 3.841}
{'text': '막 아빠 사과를 해야지 병류형 차', 'start': 2308.8, 'duration': 5.76}
{'text': '끌었으면 투싼 새로 산 건데 씨 하면', 'start': 2311.16, 'duration': 5.36}
{'text': '아빠 그만해 새끼야 그때 좀 싸웠을', 'start': 2314.56, 'duration': 4.36}
{'text': '때 너 앞으로 아빠 이용돈 주지', 'start': 2316.52, 'duration': 6.76}
{'text': '마 나 좋지 아니 나 좋은데 그 그걸', 'start': 2318.92, 'duration': 6.0}
{'text': '또 이제 내가 덥썩 물어버리면 또 더', 'start': 2323.28, 'duration': 4.12}
{'text': '삐져 버리니까', 'start': 2324.92, 'duration': 5.48}
{'text': '응', 'start': 2327.4, 'duration': 3.0}
{'text': '아 그러니까 뉘앙스만 야 이제부터네', 'start': 2333.88, 'duration': 5.12}
{'text': '용돈 안 줘이 새끼야 이런 걸 이런', 'start': 2336.92, 'duration': 4.439}
{'text': '건 줄 알아 나 이제부터 아빠를 용돈', 'start': 2339.0, 'duration': 5.319}
{'text': '주지 마 너 이런 이런 느낌이야 엄마', 'start': 2341.359, 'duration': 5.76}
{'text': '아빠 영돈 주지 마이 오히려 좋아', 'start': 2344.319, 'duration': 4.321}
{'text': '감사합니다', 'start': 2347.119, 'duration': 5.96}
{'text': '아버지 왜 이거 갖고 박 그 하는', 'start': 2348.64, 'duration': 4.439}
{'text': '거야 아 그래놓고 내 카드로 막 기름', 'start': 2353.24, 'duration': 7.359}
{'text': '겁나 어딜 그렇게 다니는 거야', 'start': 2356.44, 'duration': 4.159}
{'text': '아씨', 'start': 2361.48, 'duration': 6.359}
{'text': '아 어디 뭐 어디 카페 막 어디', 'start': 2363.96, 'duration': 6.6}
{'text': '오산에 어디 카페 가가지고 아 아', 'start': 2367.839, 'duration': 5.24}
{'text': '노인 두 명에서 뭐 카페 가가지고', 'start': 2370.56, 'duration': 4.68}
{'text': '아메리카 하나를 시켜 먹으 카페 라대', 'start': 2373.079, 'duration': 4.561}
{'text': '이런 거 먹으면 2만 원씩 막 케이', 'start': 2375.24, 'duration': 5.68}
{'text': '시키고 막 그래 나도 안 먹는 걸 아', 'start': 2377.64, 'duration': 6.36}
{'text': '돈은 겁나 용돈 주지 말라고 하면', 'start': 2380.92, 'duration': 5.56}
{'text': '주문 잘', 'start': 2384.0, 'duration': 2.48}
{'text': '쓰면서음 아 케이크까지 시켜 버려', 'start': 2388.68, 'duration': 5.919}
{'text': '내가 두 조각 시켰어 아이 하나만', 'start': 2391.76, 'duration': 5.24}
{'text': '먹으라니까 아버지 그만 혀 케이크 좀', 'start': 2394.599, 'duration': 5.72}
{'text': '먹으면 서해 어 아무튼간에 어 우리', 'start': 2397.0, 'duration': 7.04}
{'text': '집 저기 뭐야 그 엄마 아빠 노 뭐', 'start': 2400.319, 'duration': 6.04}
{'text': '노후 계획 이런 거 다 있어 어 우리', 'start': 2404.04, 'duration': 4.12}
{'text': '뭐 내가 뭐 우리가 부양을 안 해도', 'start': 2406.359, 'duration': 3.601}
{'text': '될 좀도 우리 번 솔직히 말하면', 'start': 2408.16, 'duration': 4.72}
{'text': '고깃집 잘 됐어 어 뭐 물론 조금', 'start': 2409.96, 'duration': 5.24}
{'text': '손해 봤지만 마지막에 나올 때도', 'start': 2412.88, 'duration': 4.52}
{'text': '손해는 그러니까 예를 들면 2억 벌', 'start': 2415.2, 'duration': 4.919}
{'text': '걸 1억 번 거지 나중에 주택 사라서', 'start': 2417.4, 'duration': 5.8}
{'text': '마당에 시멘트 깐다고 하니까 그럴거면', 'start': 2420.119, 'duration': 5.401}
{'text': '아파트에 살으라고 한 소리 리을 좀', 'start': 2423.2, 'duration': 4.72}
{'text': '받은 거 처리해야 되니까 건물주가', 'start': 2425.52, 'duration': 5.079}
{'text': '지랄해 가지고 마이너스는 아니었던', 'start': 2427.92, 'duration': 6.36}
{'text': '거죠 아무튼 잘 치고 나가', 'start': 2430.599, 'duration': 3.681}
{'text': '가지고음 원수 됐으니까 그죠서 노후', 'start': 2434.8, 'duration': 6.4}
{'text': '걱정 없어 아 피자 소다니 14개월', 'start': 2438.079, 'duration': 8.52}
{'text': '감사합니다 어 그리고 인간 오병민', 'start': 2441.2, 'duration': 8.919}
{'text': '막말로 막말로 내 나이 때에서', 'start': 2446.599, 'duration': 4.841}
{'text': '부모님의', 'start': 2450.119, 'duration': 4.081}
{'text': '녹을 받지 않고 막 무슨 사업가로', 'start': 2451.44, 'duration': 6.6}
{'text': '시작한 이런 친구들 아니면', 'start': 2454.2, 'duration': 7.639}
{'text': '솔직히 매우 괜찮은 편 매우 솔직히', 'start': 2458.04, 'duration': 5.559}
{'text': '매우 괜찮은 수준이 아니 저는 솔직히', 'start': 2461.839, 'duration': 5.24}
{'text': '말하면 어 저 지금 직원 직원', 'start': 2463.599, 'duration': 5.801}
{'text': '12명이 14명이 나 걔네 월급 다', 'start': 2467.079, 'duration': 5.201}
{'text': '줘', 'start': 2469.4, 'duration': 2.88}
{'text': '어 아무튼간에 어 여기 트위치', 'start': 2475.64, 'duration': 6.679}
{'text': '코리아보 내가 직원이 많아', 'start': 2478.56, 'duration': 3.759}
{'text': '어 아무든간에 아 뭐 물론 뭐 저기', 'start': 2483.119, 'duration': 6.0}
{'text': '뭐야 이제 정직원 따지면 한 아홉명', 'start': 2486.88, 'duration': 4.719}
{'text': '되고 예 그리고 이제 근데 이제 외주', 'start': 2489.119, 'duration': 4.681}
{'text': '그니까 프리랜서인데 저만 맡아서 하는', 'start': 2491.599, 'duration': 3.801}
{'text': '친구들까지 하면 12명에서 13명', 'start': 2493.8, 'duration': 4.24}
{'text': '정도 되죠', 'start': 2495.4, 'duration': 2.64}
{'text': '응 프리랜서 친구들 중에서는 그 제가', 'start': 2500.079, 'duration': 5.481}
{'text': '정직원으로 채용한다고 해도 싫다고', 'start': 2503.64, 'duration': 4.6}
{'text': '해요 왜냐 그게 더 돈을 많이 벌거든', 'start': 2505.56, 'duration': 4.88}
{'text': '빨리 할 수 있는 애들은 어 그거', 'start': 2508.24, 'duration': 5.56}
{'text': '이제 거의 많이 없고', 'start': 2510.44, 'duration': 3.36}
{'text': '아무튼간에', 'start': 2515.24, 'duration': 3.0}
{'text': '음 아무튼간에 그러다가 아무튼 난 그', 'start': 2518.48, 'duration': 4.639}
{'text': '정도야 근데 이제 그러면은 냉정하게', 'start': 2520.68, 'duration': 5.04}
{'text': '봤을 때 그러면은 나랑 비슷해야', 'start': 2523.119, 'duration': 8.2}
{'text': '되잖아 결혼하려면 요즘 반반 결혼인데', 'start': 2525.72, 'duration': 5.599}
{'text': '응 그러면 이제 솔직히 말하면', 'start': 2532.319, 'duration': 6.04}
{'text': '결혼하기 힘들죠 이제', 'start': 2535.0, 'duration': 3.359}
{'text': '그러면음 냉정하게 가면은 만약에', 'start': 2541.359, 'duration': 5.641}
{'text': '그러면 이제', 'start': 2544.68, 'duration': 5.0}
{'text': '그러면은 이제 내가 그니까', 'start': 2547.0, 'duration': 6.359}
{'text': '여자쪽에서 그 갖고 오는게 덜 있어', 'start': 2549.68, 'duration': 7.439}
{'text': '덜 뭐이 맞추기가 힘들겠지 어 그러면', 'start': 2553.359, 'duration': 6.401}
{'text': '이제 포기할 줄 알아야 돼 응', 'start': 2557.119, 'duration': 5.44}
{'text': '그러면은 이제 뭔가 좀 그 뭐 결혼할', 'start': 2559.76, 'duration': 6.88}
{'text': '때 있어서 조율이나 이런 면에서', 'start': 2562.559, 'duration': 6.8}
{'text': '뭐 결혼이라는게 무조건 그렇게 체스', 'start': 2566.64, 'duration': 4.479}
{'text': '두이 그렇게 안 되겠지만 내가 뭐', 'start': 2569.359, 'duration': 4.321}
{'text': '폰을 내주면 무조건 뭐 뭐를 갖고 뭐', 'start': 2571.119, 'duration': 4.401}
{'text': '나이트를 갖고 뭐 이런 건 아니겠지만', 'start': 2573.68, 'duration': 4.639}
{'text': '냉정하게 만 봤을', 'start': 2575.52, 'duration': 5.799}
{'text': '때 여자쪽 부모님이 1억 지원해 준다', 'start': 2578.319, 'duration': 6.601}
{'text': '하면 양반이 그걸 안', 'start': 2581.319, 'duration': 6.601}
{'text': '되죠', 'start': 2584.92, 'duration': 3.0}
{'text': '솔직하게 그래서 결혼 언제 하세요', 'start': 2591.16, 'duration': 4.36}
{'text': '모르겠어요 돈관리는 어떻게 해야', 'start': 2600.96, 'duration': 6.399}
{'text': '지혜로운 걸까 잘하는 쪽이 게 지혜롭', 'start': 2603.2, 'duration': 7.44}
{'text': '저는 솔직히 말하면 어떤 여자가 와도', 'start': 2607.359, 'duration': 5.161}
{'text': '저보다 잘할 거 같지 않아요 솔직히', 'start': 2610.64, 'duration': 5.0}
{'text': '말하면 근데 나는 근데 이거 죽인데', 'start': 2612.52, 'duration': 6.72}
{'text': '나는 용돈 받고 살고 싶어 아 솔직히', 'start': 2615.64, 'duration': 5.56}
{'text': '약간 와이프한테 잘 보이고 약간 이거', 'start': 2619.24, 'duration': 6.68}
{'text': '나는 약간 가스 라이팅 당했나', 'start': 2621.2, 'duration': 4.72}
{'text': '어 약간', 'start': 2627.839, 'duration': 4.561}
{'text': '로망 플스 사 달라고 쪼르고 약간', 'start': 2630.0, 'duration': 3.4}
{'text': '이런', 'start': 2632.4, 'duration': 6.24}
{'text': '거 와이프로 어 기억 아', 'start': 2633.4, 'duration': 5.24}
{'text': '감사합니다', 'start': 2640.0, 'duration': 3.0}
{'text': '아 비상금 숨겨두고 그래 그런 거 나', 'start': 2646.44, 'duration': 4.72}
{'text': '이런 좀 좋아', 'start': 2649.68, 'duration': 4.24}
{'text': '근데 아마 그건 불가능 불가능할 것', 'start': 2651.16, 'duration': 5.32}
{'text': '같고 그냥 좋다 뿐이지 실제로 하면', 'start': 2653.92, 'duration': 5.52}
{'text': '좋 같죠 이상한 농님 있네 변태인가', 'start': 2656.48, 'duration': 4.8}
{'text': '나 그 그런면 좀', 'start': 2659.44, 'duration': 4.119}
{'text': '귀엽잖아 와이프 한 달 30만 원', 'start': 2661.28, 'duration': 4.039}
{'text': '이래 버 이혼하지 근데 이제 그런 거', 'start': 2663.559, 'duration': 3.52}
{'text': '아니고 이제 좀 약간 이렇게 넉넉하게', 'start': 2665.319, 'duration': 3.52}
{'text': '이렇게 있는데 더 갖고 싶을 때 간', 'start': 2667.079, 'duration': 3.371}
{'text': '이럴 때 하는 거지 나는', 'start': 2668.839, 'duration': 4.701}
{'text': '[음악]', 'start': 2670.45, 'duration': 3.09}
{'text': '어 아 와이프님 감사합니다 예 저는', 'start': 2674.839, 'duration': 6.24}
{'text': '이제 지금의 나한테 현실 제일', 'start': 2678.96, 'duration': 5.2}
{'text': '현실적인 거는 어 내가 돈 관리를', 'start': 2681.079, 'duration': 5.601}
{'text': '하고 와이프가 그럼 좀 서운할 수', 'start': 2684.16, 'duration': 6.36}
{'text': '있잖아 그러면은 그 나는 와이프의 뭐', 'start': 2686.68, 'duration': 5.36}
{'text': '친구들 이런 것도 되게 중요하다고', 'start': 2690.52, 'duration': 3.92}
{'text': '생각하거든 그 이렇게 남과 비교하는게', 'start': 2692.04, 'duration': 5.039}
{'text': '좋지 않지만 어 나는 내 와이프가', 'start': 2694.44, 'duration': 4.679}
{'text': '누군가와 자기를 비교했을 때 결코', 'start': 2697.079, 'duration': 5.401}
{'text': '떨어지지 않았으면 좋겠어 그러면은 그', 'start': 2699.119, 'duration': 7.081}
{'text': '예를 들어서 예를 들어서 내 와이프가', 'start': 2702.48, 'duration': 6.0}
{'text': '뭐 친구들이랑 이렇게 얘기를 해 근데', 'start': 2706.2, 'duration': 3.8}
{'text': '친구들은 다 자기들이 돈 관리를', 'start': 2708.48, 'duration': 3.48}
{'text': '하는데 내 와이프는 자기 돈 관리를', 'start': 2710.0, 'duration': 3.68}
{'text': '안 해 우리 집 우리 집 동갈 내가', 'start': 2711.96, 'duration': 3.8}
{'text': '해 만약에 그럼 조 약간 좀 상할', 'start': 2713.68, 'duration': 5.32}
{'text': '수도 있잖아 까오가 그러면 나는', 'start': 2715.76, 'duration': 7.079}
{'text': '그 친구 그니까 내 와이프의 친구들이', 'start': 2719.0, 'duration': 6.0}
{'text': '그 돈관리하는 수가 있을 거 아니에요', 'start': 2722.839, 'duration': 5.28}
{'text': '전 그걸 용돈 줘요 무슨 말인지 알아', 'start': 2725.0, 'duration': 5.839}
{'text': '어 그 난 그런다는 마인드야 그래서', 'start': 2728.119, 'duration': 5.761}
{'text': '될진 모르겠지만 만약에 만약에 한', 'start': 2730.839, 'duration': 5.681}
{'text': '달에 뭐 예를 들어서 예를 들어서', 'start': 2733.88, 'duration': 4.64}
{'text': '예를 들어서 한 달에 300만', 'start': 2736.52, 'duration': 4.839}
{'text': '원을 돈 관리를 해 그럼 내 와이프의', 'start': 2738.52, 'duration': 4.599}
{'text': '용돈이 300만 원인 거야 난 약간', 'start': 2741.359, 'duration': 4.681}
{'text': '이런 마인드 내 패턴 뻔해 어 난', 'start': 2743.119, 'duration': 5.521}
{'text': '약간 그런 느낌인 거지음 나는 우리', 'start': 2746.04, 'duration': 4.799}
{'text': '남편한테 용돈 받아 그러면 야 넌', 'start': 2748.64, 'duration': 4.16}
{'text': '네가 관리 안 해 막 그러면서 야', 'start': 2750.839, 'duration': 3.881}
{'text': '그럼 어떻게 살아 막 만약에 그래', 'start': 2752.8, 'duration': 3.68}
{'text': '그러면 아 용돈', 'start': 2754.72, 'duration': 4.48}
{'text': '나네 너 그거 답답해서 어떻게 용돈', 'start': 2756.48, 'duration': 6.359}
{'text': '얼마 주는데 와 남편이 이한', 'start': 2759.2, 'duration': 5.6}
{'text': '달', 'start': 2762.839, 'duration': 5.681}
{'text': '어 약간 이런 이런 느낌을 원해 나는', 'start': 2764.8, 'duration': 6.04}
{'text': '아직 아직 그렇게까지 힘든데', 'start': 2768.52, 'duration': 5.409}
{'text': '[음악]', 'start': 2770.84, 'duration': 3.089}
{'text': '충족키 170 이상이면 그건 상관없죠', 'start': 2780.319, 'duration': 7.481}
{'text': '조금', 'start': 2784.8, 'duration': 3.0}
{'text': '와 오킹 와이프 연봉', 'start': 2788.839, 'duration': 5.441}
{'text': '3600g 근데 치시한 여잔 진짜', 'start': 2791.68, 'duration': 6.399}
{'text': '걸러야 돼 그니까 저는 아 그니까', 'start': 2794.28, 'duration': 6.279}
{'text': '이거예요 메트로시티 가방 메고 다녀야', 'start': 2798.079, 'duration': 5.681}
{'text': '돼 내가 그걸 샤넬로 바꿔 주는게 내', 'start': 2800.559, 'duration': 6.201}
{'text': '그거 때문에 메트로시티 뭐 아니면', 'start': 2803.76, 'duration': 5.88}
{'text': '약간', 'start': 2806.76, 'duration': 7.359}
{'text': '실내화가방 어 실내화가방 들고', 'start': 2809.64, 'duration': 4.479}
{'text': '다니고음', 'start': 2814.8, 'duration': 3.68}
{'text': '약간 그러고 다니는데 약간 그 뭐라', 'start': 2816.64, 'duration': 3.88}
{'text': '하죠 이거 이거 이거 뭐라 하지 이거', 'start': 2818.48, 'duration': 3.839}
{'text': '실내 가방 뭐라 하더라 요즘말로', 'start': 2820.52, 'duration': 5.16}
{'text': '에코백 에코백 에코백 에코백 에코백을', 'start': 2822.319, 'duration': 5.52}
{'text': '들고 다녀 에코백도 [\xa0__\xa0]', 'start': 2825.68, 'duration': 4.04}
{'text': '2,000원짜리 자기가 그렸어 막', 'start': 2827.839, 'duration': 4.041}
{'text': '오리 같은 거 그려가지고 들고 다녀', 'start': 2829.72, 'duration': 4.92}
{'text': '난 그냥 애 는데요 상이지 그렇게', 'start': 2831.88, 'duration': 5.04}
{'text': '300씩 저도 안 쓰고 계속', 'start': 2834.64, 'duration': 3.8}
{'text': '저축하면', 'start': 2836.92, 'duration': 5.199}
